"REF_DATE","GEO","DGUID","Trade","United States","Harmonized System (HS) Sections","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-07","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","3123","","","","0"
"2020-08","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","3748","","","","0"
"2020-09","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","5212","","","","0"
"2020-10","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","3699","","","","0"
"2020-11","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","4073","","","","0"
"2020-12","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","3460","","","","0"
"2021-01","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","3307","","","","0"
"2021-02","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","3396","","","","0"
"2021-03","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","4418","","","","0"
"2021-04","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","4768","","","","0"
"2021-05","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","5790","","","","0"
"2021-06","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","5123","","","","0"
"2021-07","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7280","","","","0"
"2021-08","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","6472","","","","0"
"2021-09","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","8049","","","","0"
"2021-10","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7233","","","","0"
"2021-11","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","6770","","","","0"
"2021-12","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7525","","","","0"
"2022-01","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7096","","","","0"
"2022-02","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","9097","","","","0"
"2022-03","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","8828","","","","0"
"2022-04","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","8568","","","","0"
"2022-05","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7533","","","","0"
"2022-06","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7169","","","","0"
"2022-07","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","8959","","","","0"
"2022-08","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7921","","","","0"
"2022-09","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","10677","","","","0"
"2022-10","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","8272","","","","0"
"2022-11","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7353","","","","0"
"2022-12","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7702","","","","0"
"2023-01","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","10178","","","","0"
"2023-02","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","8950","","","","0"
"2023-03","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7028","","","","0"
"2023-04","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7330","","","","0"
"2023-05","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","8104","","","","0"
"2023-06","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","6035","","","","0"
"2023-07","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","7503","","","","0"
"2023-08","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","6522","","","","0"
"2023-09","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","10394","","","","0"
"2023-10","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","9192","","","","0"
"2023-11","Manitoba","2016A000246","Total imports","Total United States","III - Animal or vegetable fats and oils and their cleavage products, prepared edible fats, animal or vegetable waxes","Dollars","81","thousands","3","v113404630","8.4.1.4","9953","","","","0"
